Date,Price,Solar,Wind,Load,Solar10,Solar90,Wind10,Wind90,Load10,Load90,Temp,Hum
26/09/2021 00:00,145.28,0,310.825,7643.7125,0,0,123.48,469.14,7416.885,7870.545,16.5,84
26/09/2021 01:00,124.95,0,393.6025,7405.2725,0,0,151.17,573.205,7178.4425,7632.1025,16.4,85
26/09/2021 02:00,113.46,0,385.035,7258.2775,0,0,161.6425,592.4175,7118.8425,7397.72,16.1,89
26/09/2021 03:00,106.11,0,398.6675,7079.7975,0,0,199.125,607.5625,6940.3575,7219.2375,16.1,89
26/09/2021 04:00,105.09,0,424.24,7077.42,0,0,226.5125,644.395,6937.9775,7216.8575,15.8,91
26/09/2021 05:00,104.68,0,415.51,7067.9275,0,0,220.08,605.83,6928.485,7207.3675,15.6,93
26/09/2021 06:00,111.96,0,415.54,7228.9075,0,0,242.6225,595.9225,7089.4675,7368.345,15.7,95
26/09/2021 07:00,113.09,11.92525,359.1475,7454.8225,0,0,188.8775,523.3725,7315.3825,7594.2625,15.9,97
26/09/2021 08:00,117.81,289.358,391.7525,7792.8725,0,0,201.03,594.63,7653.43,7932.3125,16.3,97
26/09/2021 09:00,115.34,843.697,492.55,8233.39,0,0,229.32,704.0825,8093.95,8372.8325,17,94
26/09/2021 10:00,112.11,1423.442,650.565,8294.7875,0,0,332.635,884.68,8155.3475,8434.225,17.5,90
26/09/2021 11:00,106.31,1679.28975,658.1125,8379.0725,566.52775,3091.05625,316.2375,873.6075,8152.94,8605.2075,18.6,83
26/09/2021 12:00,102.98,1868.36825,648.91,8610.85,750.7895,3233.77625,303.1625,852.43,8384.6925,8837.01,19.5,78
26/09/2021 13:00,93.13,1515.71575,550.3625,8553.57,507.18475,2776.807,236.5975,748.8575,8327.41,8779.7325,20.4,74
26/09/2021 14:00,90.65,1103.345,627.7725,8158.11,256.756,2273.489,254.305,922.48,7931.95,8384.27,20.3,81
26/09/2021 15:00,94.79,1134.204,612.9625,8108.4425,290.8215,2254.65625,233.2175,935.12,7882.285,8334.6025,20.3,82
26/09/2021 16:00,112.33,897.668,696.8,8389.8175,213.37925,1767.97625,290.755,1008.225,8163.655,8615.975,19.2,82
26/09/2021 17:00,137.36,529.87,675.59,8286.0925,88.7935,1024.6495,302.5475,946.0275,8059.935,8512.2575,18.8,87
26/09/2021 18:00,170.8,233.1305,660.775,8616.58,77.00675,399.44275,285.3575,908.485,8390.4175,8842.74,18.6,86
26/09/2021 19:00,185.85,15.513,793.5125,9201.1875,6.04825,23.49525,337.1925,1068.7075,8975.0275,9427.35,17.4,87
26/09/2021 20:00,179.18,0,972.2475,9343.1325,0,0,430.3475,1292.815,9116.97,9569.29,16.6,91
26/09/2021 21:00,166.52,0,1231.175,8870.4275,0,0,650.9175,1571.3425,8644.2675,9096.59,16.1,92
26/09/2021 22:00,163.94,0,1517.6725,8408.0475,0,0,954.86,1880.6525,8181.89,8634.2075,15.6,93
26/09/2021 23:00,143.5,0,1580.2,8043.32,0,0,1033.25,1898.435,7817.1625,8269.48,15.2,94
27/09/2021 00:00,133.27,0,1447.6625,7795.7625,0,0,931.4875,1756.175,7569.6025,8021.9225,15.1,95
27/09/2021 01:00,112.03,0,1305.9125,7514.7475,0,0,833.545,1615.4375,7288.585,7740.905,15.2,96
27/09/2021 02:00,105.99,0,1235.4175,7311.76,0,0,714.1925,1558.175,7191.3225,7432.195,15.7,96
27/09/2021 03:00,100,0,1156.9325,7234.725,0,0,709.3475,1415.525,7114.2875,7355.1575,16,96
27/09/2021 04:00,102.23,0,1340.3025,7417.9775,0,0,874.9475,1622.28,7297.545,7538.4125,15.4,97
27/09/2021 05:00,113.09,0,1734.8425,7938.87,0,0,1163.095,1999.84,7818.435,8059.3075,15.4,97
27/09/2021 06:00,171.78,0,2016.18,8908.675,0,0,1398.6325,2302.4025,8788.24,9029.1075,15.8,97
27/09/2021 07:00,184.73,4.0685,2206.9175,9680.5575,1.095,7.882,1568.8925,2504.8975,9560.1175,9800.9925,16.1,96
27/09/2021 08:00,190.84,89.0625,2341.7175,10019.45,16.214,166.74675,1729.7975,2631.6775,9899.0175,10139.885,16.3,94
27/09/2021 09:00,181,389.4335,2677.39,10360.39,168.13225,686.89125,2033.71,2903.845,10239.955,10480.825,16.2,94
27/09/2021 10:00,172.15,601.7865,2883.43,10293.3025,308.38575,995.83,2214.9175,3046.4475,10172.8675,10413.7375,16.4,93
27/09/2021 11:00,154,721.02275,3069.49,10378.565,363.903,1100.0805,2350.92,3156.9625,10056.1325,10700.995,16.9,90
27/09/2021 12:00,125.1,677.96675,3193.3425,10181.15,330.886,1083.61325,2450.5325,3268.83,9858.715,10503.5825,17.5,86
27/09/2021 13:00,82.36,653.028,3298.38,10100.5125,313.91825,1082.7935,2549.545,3375.08,9778.0775,10422.945,17.9,82
27/09/2021 14:00,66.77,525.12125,3300.07,10023.5675,201.5415,944.8415,2587.99,3392.73,9701.135,10346.005,18,81
27/09/2021 15:00,75.61,553.60975,3166.855,9971.235,150.551,1028.98275,2471.685,3274.48,9648.8025,10293.67,16.7,87
27/09/2021 16:00,137.9,811.2735,2937.0375,9947.2075,166.451,1469.9005,2264.3575,3121.5175,9624.775,10269.64,15.8,88
27/09/2021 17:00,162.1,694.648,2542.875,10264.65,47.724,1291.961,1827.9025,2833.2325,9942.215,10587.085,15.4,85
27/09/2021 18:00,173.1,233.78,2467.62,10391.3425,16.1985,524.41675,1765.895,2803.825,10068.9075,10713.7775,15.5,83
27/09/2021 19:00,185.19,11.591,2348.8375,10228.5725,0.55775,26.65425,1658.3025,2686.5725,9906.2825,10550.865,15.1,79
27/09/2021 20:00,169.96,0,2280.375,10335.605,0,0,1666.2625,2627.8825,10013.3575,10657.85,13.9,78
27/09/2021 21:00,150,0,2325.3525,9870.8775,0,0,1685.24,2636.23,9548.63,10193.12,13.3,79
27/09/2021 22:00,127.48,0,2477.67,9482.9725,0,0,1834.26,2787,9160.7225,9805.2175,12.9,79
27/09/2021 23:00,110.04,0,2572.4625,8929.9325,0,0,1888.505,2887.37,8607.685,9252.175,12.4,81
28/09/2021 00:00,112.76,0,2483.3775,8285.6125,0,0,1772.8675,2813.0775,7963.365,8607.8575,11.7,84
28/09/2021 01:00,106.29,0,2362.99,7967.5875,0,0,1659.07,2693.3025,7645.3425,8289.8375,11.2,86
28/09/2021 02:00,98.37,0,2119.2775,7798.8475,0,0,1539.7825,2433.125,7596.935,8000.7575,11.2,84
28/09/2021 03:00,98.1,0,2016.795,7704.9375,0,0,1445.365,2325.1575,7503.025,7906.845,10.9,85
28/09/2021 04:00,105.97,0,1834.945,7777.3075,0,0,1302.035,2182.1125,7575.395,7979.22,11.1,84
28/09/2021 05:00,119.91,0,1621.8725,8160.9725,0,0,1065.295,1958.395,7959.0625,8362.8825,10.5,87
28/09/2021 06:00,170.52,0,1488.375,9163.2525,0,0,861.2925,1841.98,8961.3375,9365.16,10,89
28/09/2021 07:00,190.21,8.496,1503.2375,9915.48,3.99725,13.6835,923.305,1848.2625,9713.5675,10117.3875,9.7,90
28/09/2021 08:00,195.1,258.04125,1402.805,10227.6775,81.345,456.4235,860.24,1730.2025,10025.7675,10429.5875,9.8,89
28/09/2021 09:00,187.94,879.3185,1416.385,10422.7925,328.79275,1485.77125,912.5675,1689.24,10220.88,10624.7,11.4,84
28/09/2021 10:00,174.21,1581.733,1418.1575,10435.9275,658.581,2484.66425,901.115,1688.8475,10234.02,10637.8375,13.3,78
28/09/2021 11:00,164.29,1938.981,1411.465,10317.27,925.61325,2713.9365,870.4675,1670.9125,9997.13,10637.4025,14.9,72
28/09/2021 12:00,141.38,2224.0545,1335.625,10054.045,1129.9575,2933.5655,811.4525,1559.26,9733.91,10374.1825,16.2,66
28/09/2021 13:00,134.11,2423.77725,1390.765,9968.265,1368.6215,3241.488,848.94,1614.16,9648.1275,10288.4,17,63
28/09/2021 14:00,132.69,2261.76625,1407.535,9801.1725,1031.22825,3313.6575,899.42,1646.87,9481.0375,10121.3125,16.3,67
28/09/2021 15:00,146.8,1732.3805,1388.0875,9769.5125,707.30675,3078.9605,889.5,1642.525,9449.375,10089.65,17.4,60
28/09/2021 16:00,165,1374.399,1396.38,9640.97,521.6575,2478.10275,889.6725,1660.4175,9320.8325,9961.1075,17.7,57
28/09/2021 17:00,180.1,766.6425,1398.7875,9736.2625,258.06125,1390.454,866.7725,1655.9225,9416.125,10056.395,16.5,69
28/09/2021 18:00,197.69,234.1175,1433.4275,9990.22,76.18025,389.23275,823.76,1715.04,9670.0825,10310.355,16.1,73
28/09/2021 19:00,237.01,10.516,1487.5425,10251.0725,2.53125,16.34675,841.4075,1767.195,9930.935,10571.2075,14.9,78
28/09/2021 20:00,195.33,0,1631.08,10309.96,0,0,988.36,1940.08,9989.825,10630.1,13.7,82
28/09/2021 21:00,177.13,0,1912.77,9682.4425,0,0,1266.9475,2219.36,9362.305,10002.58,13.2,85
28/09/2021 22:00,164.91,0,2274.045,9268.58,0,0,1631.1575,2587.4275,8948.4425,9588.7175,13,85
28/09/2021 23:00,139.57,0,2471.4675,8860.3375,0,0,1747.065,2780.8075,8540.2,9180.475,12.9,86
29/09/2021 00:00,120.55,0,2816.8225,8363.7,0,0,2099.2075,2992.365,8043.5625,8683.835,12.7,84
29/09/2021 01:00,110.83,0,2903.885,8049.9875,0,0,2184.3775,3032.74,7729.8525,8370.1225,12.9,83
29/09/2021 02:00,95.35,0,2986.5575,7795.2975,0,0,2308.1325,3070.88,7566.43,8024.1625,12.7,83
29/09/2021 03:00,88.53,0,3039.4375,7780.635,0,0,2364.375,3120.775,7569.7975,7991.4725,12.5,86
29/09/2021 04:00,87.73,0,2817.065,7857.27,0,0,2090.7225,3023.445,7646.4375,8068.11,12.8,80
29/09/2021 05:00,104.06,0,2639.105,8287.5025,0,0,1852.155,2900.465,8076.6625,8498.3375,12.5,84
29/09/2021 06:00,162.68,0,2571.365,9173.4175,0,0,1847.05,2858.4175,8962.5825,9384.2525,12.2,89
29/09/2021 07:00,194.93,1.7045,2657.255,10036.5625,0.1605,4.48575,1924.8125,2903.065,9825.7275,10247.4,12.1,92
29/09/2021 08:00,204.51,55.01925,2714.76,10333.99,4.57575,151.80825,2087.1025,2932.6725,10123.155,10544.83,11.7,94
29/09/2021 09:00,195.28,229.59875,2706.0375,10589.705,37.24175,710.479,2097.7825,2920.695,10378.87,10800.5425,11.9,93
29/09/2021 10:00,183.59,570.35725,2703.195,10597.135,135.6355,1232.63025,2066.925,2956.2875,10386.2975,10807.9675,12,90
29/09/2021 11:00,168.9,991.6955,2892.6075,10571.415,272.4465,1896.0105,2214.0875,3065.53,10239.355,10903.4775,11.7,87
29/09/2021 12:00,103.5,1626.843,3036.4825,10270.095,729.5855,2780.52325,2341.795,3160.005,9935.06,10605.1325,12.3,85
29/09/2021 13:00,73.97,1943.01175,3143.78,10086.64,814.81025,3333.004,2443.245,3240.435,9751.6025,10421.6775,13.9,81
29/09/2021 14:00,100,1961.6715,3300.795,9938.075,840.017,3484.2235,2638.6025,3386.235,9603.04,10273.11,13.7,68
29/09/2021 15:00,69.41,1755.05175,3267.68,9944.7275,756.82675,3615.503,2603.9575,3353.6975,9609.6925,10279.7625,11.4,76
29/09/2021 16:00,84.09,1310.81075,3257.3925,9871.4575,551.17975,3020.013,2578.485,3319.27,9536.425,10206.495,12.5,68
29/09/2021 17:00,127.72,717.69825,3176.345,10037.9075,259.56575,1647.07825,2451.4475,3220.68,9702.875,10372.9425,13.8,54
29/09/2021 18:00,173.23,224.37575,3130.4575,10285.9775,79.4815,463.53775,2392.3075,3191.71,9950.9425,10621.0125,13.4,56
29/09/2021 19:00,188.12,8.04475,2994.6625,10377.03,2.38225,16.1595,2256.0425,3110.0125,10041.995,10712.065,12.4,55
29/09/2021 20:00,190.29,0,2853.43,10511.105,0,0,2172.215,3035.04,10176.0675,10846.1375,11.3,58
29/09/2021 21:00,145,0,2761.3825,9832.305,0,0,2063.8975,2962.1575,9497.2675,10167.3375,11.1,65
29/09/2021 22:00,115.38,0,2730.46,9397.27,0,0,2026.8,2940.6575,9062.23,9732.305,10.2,68
29/09/2021 23:00,84,0,2703.17,8986.215,0,0,1977.135,2941.625,8651.18,9321.25,10,69
30/09/2021 00:00,101.18,0,2655.095,8466.645,0,0,1960.48,2923.4975,8131.61,8801.6825,9.7,71
30/09/2021 01:00,86.45,0,2472.1425,8192.3825,0,0,1832.865,2781.35,7857.3475,8527.4175,9.2,73
30/09/2021 02:00,82.28,0,2400.11,7907.2375,0,0,1760.77,2710.8575,7696.7175,8117.755,9,74
30/09/2021 03:00,65.39,0,1972.9975,7895.045,0,0,1417.9675,2314.0725,7684.5225,8105.5625,8.1,76
30/09/2021 04:00,82.07,0,1565.3425,7919.105,0,0,1081.245,1803.54,7708.5875,8129.625,7.8,77
30/09/2021 05:00,108.66,0,1391.8825,8261.26,0,0,959.7775,1612.4675,8050.7425,8471.7775,7.3,79
30/09/2021 06:00,154.66,0,1411.1,9425.0825,0,0,937.0575,1647.3875,9214.5625,9635.5975,7,80
30/09/2021 07:00,226.15,4.996,1479.6475,10176.59,2.06175,8.19575,963.78,1729.9125,9966.075,10387.11,6.7,82
30/09/2021 08:00,206.2,180.423,1568.4225,10342.515,70.3555,333.726,1047.3875,1827.7775,10132,10553.0325,6.7,83
30/09/2021 09:00,200.1,687.33825,1710.115,10543.2425,329.234,1196.807,1158.05,1981.585,10332.725,10753.76,8.2,79
30/09/2021 10:00,130.1,916.74575,1807.3425,10648.045,536.739,1605.513,1246.4425,2081.8075,10437.5275,10858.5625,9.8,75
30/09/2021 11:00,112.15,1192.38825,1844.9625,10580.835,757.3115,1850.747,1225.885,2093.715,10250.8175,10910.86,11.7,71
30/09/2021 12:00,95.5,1211.3895,2030.6,10392.035,681.17025,2025.1285,1351.795,2284.94,10061.6925,10722.3775,12.6,68
30/09/2021 13:00,79.59,1181.82875,2429.275,10163.32,457.78275,2206.076,1678.6125,2626.115,9832.9775,10493.66,12.9,67
30/09/2021 14:00,83.02,1039.4735,2587.39,10000.535,130.33775,2353.7175,1884.13,2747.2075,9670.1925,10330.8775,13.2,69
30/09/2021 15:00,95.12,907.78775,2783.5325,10073.7625,226.98,1821.8495,2067.925,2883.6975,9743.42,10404.1025,13.1,74
30/09/2021 16:00,118.19,698.024,2892.07,10093.315,289.6355,1408.58625,2185.2025,2948.555,9762.9725,10423.6575,15,60
30/09/2021 17:00,176.66,398.382,2880.7175,10103.2475,169.1155,797.8315,2124.3325,2938.255,9772.905,10433.59,15.1,58
30/09/2021 18:00,201.03,107.70725,2892.505,10381.9775,38.15,224.501,2126.485,2934.78,10051.635,10712.32,14.8,58
30/09/2021 19:00,219.93,4.3905,2849.385,10525.7425,2.02525,6.96625,2064.605,2900.455,10195.3975,10856.08,14,59
30/09/2021 20:00,195.28,0,2861.35,10637.295,0,0,2135.645,2911.455,10306.9575,10967.6375,13.6,59
30/09/2021 21:00,142.93,0,2947.2625,9861.725,0,0,2240.19,2987.23,9531.385,10192.0675,12.7,65
30/09/2021 22:00,103.24,0,3095.495,9471.61,0,0,2408.9975,3121.205,9141.265,9801.95,12.2,68
30/09/2021 23:00,57.55,0,3222.9775,9173.4675,0,0,2506.5425,3242.755,8843.125,9503.8075,11.8,69
1/10/2021 0:00,83.82,0,3376.6525,8690.625,0,0,2645.46,3394.005,8360.2825,9020.9675,11.6,70
1/10/2021 1:00,64.06,0,3426.3625,8335.385,0,0,2696.28,3442.23,8005.045,8665.7275,11.5,70
1/10/2021 2:00,59.82,0,3400.505,8078.1925,0,0,2727.9275,3419.93,7880.4775,8275.905,11.8,67
1/10/2021 3:00,47.94,0,3365.995,8016.1825,0,0,2691.1325,3383.155,7818.4725,8213.895,11.7,70
1/10/2021 4:00,54.52,0,3401.45,8089.4425,0,0,2721.4275,3419.005,7891.73,8287.155,11.8,69
1/10/2021 5:00,48.82,0,3417.1325,8430.525,0,0,2699.2775,3435.505,8232.8125,8628.24,11.5,69
1/10/2021 6:00,104.9,0,3446.155,9401,0,0,2714.0925,3466.855,9203.2875,9598.7125,11.5,67
1/10/2021 7:00,131.12,3.52375,3428.1375,10175.5825,1.25025,6.26725,2697.4125,3447.68,9977.8725,10373.2975,11.5,65
1/10/2021 8:00,142.05,141.3645,3435.2275,10485.73,28.76275,280.88725,2752.99,3459.005,10288.0175,10683.4425,11.1,65
1/10/2021 9:00,85.43,580.34525,3429.255,10688.605,152.39325,988.39325,2751.9325,3447.955,10490.8925,10886.3175,12,65
1/10/2021 10:00,67.47,987.68275,3409.8625,10693.0275,251.98175,1610.998,2732.9575,3427.555,10495.315,10890.7425,13,66
1/10/2021 11:00,58.9,1338.16525,3397.3175,10548.0275,460.59025,2051.78075,2677.335,3415.005,10233.965,10862.0875,14.3,65
1/10/2021 12:00,59.94,1498.30825,3324.43,10269.7,600.36575,2302.253,2590.37,3342.055,9954.29,10585.105,15.5,62
1/10/2021 13:00,52.02,1358.448,3290.7375,10004.9375,469.2825,2277.423,2556.125,3309.73,9689.5325,10320.345,15,63
1/10/2021 14:00,49.19,978.61325,3260.8925,9903.3175,269.60325,1908.42775,2606.86,3351.61,9587.9125,10218.7275,15.9,66
1/10/2021 15:00,63.28,638.255,3293.365,9786.9275,202.26725,1265.7835,2630.785,3376.215,9471.5175,10102.3325,15.3,72
1/10/2021 16:00,90.02,439.196,3147.8975,9761.18,116.834,867.09675,2488.2575,3264.7725,9445.7725,10076.59,14.5,75
1/10/2021 17:00,158.81,198.075,2922.805,10060.2825,31.903,411.3165,2203.7525,3102.18,9744.8725,10375.69,14.4,75
1/10/2021 18:00,183.27,53.93575,2737.185,10165.3675,8.7795,113.48,1976.735,2980.2725,9849.9575,10480.775,13.8,80
1/10/2021 19:00,194.09,1.604,2372.1125,10285.8425,0.31725,3.095,1702.7725,2641.7775,9970.435,10601.2525,13.5,82
1/10/2021 20:00,173.71,0,1984.6375,10204.515,0,0,1461.3625,2274.8075,9889.105,10519.9225,12.9,87
1/10/2021 21:00,143.08,0,1751.1125,9733.2825,0,0,1299.3925,2036.32,9417.875,10048.6925,13,90
1/10/2021 22:00,159.66,0,1685.97,9306.5775,0,0,1259.7575,1996.0325,8991.1675,9621.985,13.2,91
1/10/2021 23:00,132.58,0,1584.33,8988.4725,0,0,1178.545,1791.81,8673.0675,9303.885,13.2,92
2/10/2021 0:00,115.02,0,1346.62,8368.615,0,0,985.9375,1558.4425,8053.2075,8684.025,13.1,93
2/10/2021 1:00,105.32,0,1049.78,8072.62,0,0,733.26,1251.07,7757.2125,8388.0275,13,95
2/10/2021 2:00,106.44,0,766.245,7871.0525,0,0,512.96,967.4225,7756.5875,7985.5275,12.4,95
2/10/2021 3:00,102.27,0,709.495,7489.865,0,0,430.0525,911.3375,7373.675,7606.0625,12.3,95
2/10/2021 4:00,104.71,0,687.39,7450.9,0,0,380.3775,881.435,7334.7075,7567.0925,11.9,96
2/10/2021 5:00,112.02,0,747.4875,7540.815,0,0,396.67,925.1175,7424.62,7657.0075,11.8,96
2/10/2021 6:00,140,0,752.89,7907.7,0,0,389.345,932.0775,7791.5075,8023.8925,11.4,97
2/10/2021 7:00,156.18,1.904,732.1875,8364.9975,0.19825,3.78775,386.1825,941.775,8248.8025,8481.1925,11.2,97
2/10/2021 8:00,164.91,82.92375,903.3,8886.9975,7.6485,223.091,526.825,1131.7925,8770.8025,9003.19,11,97
2/10/2021 9:00,164.92,366.6645,1363.395,9203.6575,82.26175,945.288,873.9475,1607.67,9087.4625,9319.8525,11.9,96
2/10/2021 10:00,135.58,624.16575,1898.2425,9314.075,240.16975,1370.333,1320.435,2129.2825,9197.88,9430.2675,12.9,90
2/10/2021 11:00,124.02,928.76325,2232.7325,9317.2275,559.9265,1591.68625,1582.64,2448.54,9086.9125,9547.5425,13.8,86
2/10/2021 12:00,105.22,1004.357,2511.1975,9324.6775,582.58,1740.32425,1829.5925,2711.4625,9094.37,9554.985,14.9,83
2/10/2021 13:00,81.03,918.27075,2787.945,9309.42,494.7125,2083.5715,2088.8425,2953.75,9079.1125,9539.725,15.4,80
2/10/2021 14:00,60,827.62375,3133.1125,9038.7075,332.37575,1726.73725,2482.3425,3223.015,8808.4025,9269.015,15.3,71
2/10/2021 15:00,46.45,605.25275,3333.8625,9029.065,233.7455,1181.49275,2668.77,3395.275,8798.755,9259.3675,14.5,78
2/10/2021 16:00,33.46,414.19725,3493.4675,8896.745,164.6915,851.78125,2822.29,3515.755,8666.44,9127.0525,15.2,72
2/10/2021 17:00,86.18,202.56825,3582.2075,9028.315,68.33175,440.18525,2866.8275,3594.78,8798.0125,9258.625,15.9,69
2/10/2021 18:00,95.58,44.98625,3628.455,9550.0775,9.851,110.3805,2894.1925,3637.505,9319.7725,9780.385,15.8,77
2/10/2021 19:00,115.56,0.9025,3739.8375,9779.9925,0.07575,2.287,3013.0375,3759.035,9549.6825,10010.3,16.1,82
2/10/2021 20:00,92.53,0,3897.4925,9410.4925,0,0,3226.5675,3922.34,9180.1825,9640.8,15.8,85
2/10/2021 21:00,60.01,0,3956.9825,8867.565,0,0,3281.5875,3979.745,8637.2575,9097.8725,16.4,82
2/10/2021 22:00,39.15,0,4096.5175,8620.6,0,0,3411.365,4120.2875,8390.29,8850.9075,16.7,83
2/10/2021 23:00,-10,0,4028.115,8308.3975,0,0,3309.9775,4061.485,8078.095,8538.7075,16.6,87
3/10/2021 0:00,-1.79,0,3955.46,7919.3325,0,0,3221.615,3994.8075,7689.025,8149.6375,17.1,85
3/10/2021 1:00,-0.19,0,3809.1125,7403.7,0,0,3064.2125,3841.805,7173.3925,7634.0025,16.7,88
3/10/2021 2:00,-1.66,0,3714.61,7165.835,0,0,3031.695,3754.78,7011.005,7320.6675,16.5,89
3/10/2021 3:00,-2.9,0,3470.0475,7078.995,0,0,2769.215,3549.8175,6928.8225,7229.1675,16.7,88
3/10/2021 4:00,-2.02,0,3209.7875,7169.855,0,0,2535.835,3420.185,7019.6875,7320.0275,16.9,87
3/10/2021 5:00,-1.03,0,2487.9125,7313.395,0,0,1844.1125,2781.36,7163.2225,7463.565,17.2,87
3/10/2021 6:00,-0.04,0,1810.475,7594.97,0,0,1316.425,2116.3775,7444.8,7745.14,16.6,87
3/10/2021 7:00,22.64,0.4,1412.4625,7940.025,0.0005,0.87925,1044.4425,1658.6825,7789.855,8090.1975,16,90
3/10/2021 8:00,31.95,16.85925,1165.16,8306.315,0.0425,36.48325,931.42,1407.49,8156.145,8456.49,15.3,92
3/10/2021 9:00,89.36,58.25825,1102.935,8680.5125,0.18725,120.13325,883.8925,1360.3375,8530.3425,8830.685,14.5,93
3/10/2021 10:00,90,155.079,1138.3075,8993.2675,4.90575,283.622,859.535,1387.96,8843.0975,9143.4375,13.4,91
3/10/2021 11:00,89.72,271.76925,1098.7225,9340.4175,24.238,474.126,748.1225,1397.955,9131.2475,9549.5825,11.8,95
3/10/2021 12:00,101,309.32875,1172.045,9567.7725,44.91225,556.05275,736.185,1512.555,9358.575,9776.9675,13.4,90
3/10/2021 13:00,84.47,307.187,1371.62,9295.7175,45.56025,536.1525,794.77,1730.855,9086.525,9504.915,13.4,91
3/10/2021 14:00,68.61,448.55125,1190.9625,9209.585,143.57,711.4255,772.6725,1503.6275,9000.39,9418.7775,13.2,94
3/10/2021 15:00,58.11,430.4865,2186.4275,9065.57,125.633,723.21025,1606.0775,2492.5475,8856.3775,9274.765,11.8,82
3/10/2021 16:00,66.46,393.044,2666.1,8772.1,148.347,717.20525,2012.78,2874.435,8562.905,8981.295,11.2,75
3/10/2021 17:00,110.86,284.563,2775.32,9103.1875,109.79275,504.09125,2052.27,2948.295,8893.9925,9312.3825,11.8,72
3/10/2021 18:00,127.59,89.37175,2787.59,9228.5925,44.028,150.7475,2002.79,2902.91,9019.3975,9437.7875,11.7,77
3/10/2021 19:00,153.84,2.165,2811.865,9474.825,0.9835,3.56175,2021.3725,2905.88,9265.63,9684.0225,12.1,80
3/10/2021 20:00,144.8,0,2895.745,9433.5925,0,0,2185.6625,2989.93,9224.395,9642.785,12.3,83
3/10/2021 21:00,120.08,0,3039.88,9050.635,0,0,2348.4875,3125.98,8841.44,9259.83,12,82
3/10/2021 22:00,119.7,0,3168.81,8767.6725,0,0,2475.71,3262.355,8558.4775,8976.865,12,82
3/10/2021 23:00,73.35,0,3228.5975,8449.8575,0,0,2504.1575,3340.1175,8240.66,8659.05,11.9,80
4/10/2021 0:00,74.2,0,3234.775,8040.3725,0,0,2495.745,3338.695,7831.18,8249.57,12,78
4/10/2021 1:00,71.13,0,3128.0425,7620.5475,0,0,2389.3325,3231.38,7411.355,7829.745,11.9,78
4/10/2021 2:00,70.45,0,3045.19,7484.21,0,0,2374.1625,3200.7475,7306.52,7661.8975,12.4,74
4/10/2021 3:00,67.34,0,3006.155,7388.77,0,0,2335.2075,3150.6225,7211.0825,7566.4575,12.8,71
4/10/2021 4:00,67.3,0,2872.275,7410.7475,0,0,2212.5375,3042.31,7233.06,7588.4375,11.9,73
4/10/2021 5:00,90.2,0,2749.145,8081.365,0,0,2043.05,2923.555,7903.6725,8259.0525,11.3,75
4/10/2021 6:00,176.7,0,2630.4375,8975.445,0,0,1927.125,2838.04,8797.755,9153.1325,10.5,79
4/10/2021 7:00,217.1,2.8795,2664.08,9921.4075,1.12125,5.40225,1978.7275,2884.8875,9743.72,10099.095,10.2,80
4/10/2021 8:00,221.99,242.1045,2698.7025,10203.145,60.724,439.3405,2059.17,2901.6425,10025.4575,10380.8325,10.1,81
4/10/2021 9:00,213.6,752.33025,2776.1425,10407.33,177.65525,1241.2745,2133.1425,2961.205,10229.645,10585.02,10.7,83
4/10/2021 10:00,196.93,1560.701,2894.53,10195.495,512.74775,2067.86175,2238.52,3061.755,10017.8075,10373.1825,12.2,78
4/10/2021 11:00,178.16,2272.84575,2958.6425,9965.38,866.8745,2855.16,2243.165,3096.8275,9642.0225,10288.735,13.8,72
4/10/2021 12:00,142.15,2737.066,2942.095,9548.3125,1373.0495,3385.46525,2200.4875,3055.355,9219.985,9876.64,15.1,65
4/10/2021 13:00,131.22,2667.7785,3021.0825,9621.6275,1147.39875,3246.78775,2277.2175,3125.105,9293.3,9949.9575,16,56
4/10/2021 14:00,115.81,2301.2805,2963.8575,9418.595,1179.9365,2886.97475,2304.355,3125.5325,9090.2625,9746.92,15.7,66
4/10/2021 15:00,120,1677.318,2949.5675,9221.1775,765.09025,2337.4625,2284.155,3127.995,8892.8475,9549.505,16.4,62
4/10/2021 16:00,140,1190.856,2826.8575,9233.9475,614.86775,1893.49475,2189.88,3034.3475,8905.62,9562.2775,16.4,60
4/10/2021 17:00,174.64,687.9055,2707.85,9670.4425,226.627,1134.6585,2039.77,2937.82,9342.115,9998.7725,16,63
4/10/2021 18:00,211.88,192.58625,2565.9225,10034.2875,47.88425,335.7155,1901.8075,2810.64,9705.96,10362.62,15.5,66
4/10/2021 19:00,230,2.43775,2391.23,10316.38,0.64025,3.9285,1725.7675,2640.9425,9988.055,10644.7125,14.6,67
4/10/2021 20:00,207.2,0,2309.3275,10203.87,0,0,1706.8475,2566.43,9875.54,10532.1975,13.9,69
4/10/2021 21:00,170.6,0,2386.09,9590.9975,0,0,1809.0425,2629.425,9262.67,9919.33,13.5,70
4/10/2021 22:00,159.07,0,2497.795,9279.325,0,0,1940.04,2734.1675,8950.9975,9607.655,13,71
4/10/2021 23:00,133.1,0,2547.7325,8903.8325,0,0,1946.8375,2786.1025,8575.5025,9232.1575,12.6,73
5/10/2021 0:00,121.65,0,2635.7825,8386.6025,0,0,1992.06,2878.88,8058.2725,8714.9325,12.2,74
5/10/2021 1:00,112.4,0,2750.2125,7783.67,0,0,2088.24,2986.2525,7455.3375,8111.995,12.2,73
